student,year,school
30478,1994,95
30479,1994,95
30480,1994,68
30481,1970,10
30482,1979,67
30483,1980,67
30484,1982,67
30485,1984,67
30486,1985,67
30487,1987,67
30488,1987,67
30489,1987,67
30490,1988,67
30491,1989,67
30492,1948,236
30493,1996,67
30494,1998,476
30495,1994,83
30496,,83
30497,,83
30498,,83
30499,,83
30500,,83
30501,,83
30502,1963,115
30503,1971,42
30504,1990,42
30505,1988,42
30506,1988,42
30507,1987,42
30508,,12
30509,1924,519
30510,1875,33
30511,1981,2
30512,1972,181
30513,1979,181
30514,1986,181
30515,1989,181
30516,1991,181
30517,1993,181
30518,1995,9
30519,1995,181
30520,1997,181
30521,1999,181
30522,1971,7
30523,1968,169
30524,1972,169
30525,1975,27
30526,1968,2
30527,1957,169
30529,1980,169
30530,1991,169
30531,1991,169
30532,1986,94
30534,1967,406
30535,1967,88
30537,1968,88
30538,1969,66
30539,1970,66
30540,1971,66
30541,1999,66
30542,1967,61
30543,1983,253
30544,1986,120
30545,1998,139
30546,1973,61
30547,1998,120
30548,1994,120
30549,1963,115
30551,1983,120
30552,1973,61
30553,1973,61
30554,1969,61
30555,1994,120
30556,1974,61
30557,1971,61
30558,1992,120
30559,1967,61
30560,1991,120
30561,1990,120
30562,1985,27
30563,1980,61
30564,1994,46
30566,1969,340
30567,1967,19
30568,1988,161
30569,1973,61
30570,1984,61
30571,1971,340
30572,1981,61
30573,1981,61
30574,1995,67
30575,1982,61
30576,1991,165
30577,1975,61
30578,1990,161
30579,1968,19
30580,1972,61
30581,1976,19
30582,1991,27
30583,1977,19
30584,1981,19
30585,1999,619
30586,1962,340
30587,1967,340
30588,1967,340
30589,1969,340
30590,1967,340
30591,1969,340
30592,1980,12
30593,1999,27
30594,1999,109
30595,1999,432
30596,1907,245
30597,1969,251
30598,1958,27
30599,1994,24
30600,1999,49
30601,1991,27
30602,1991,31
30603,1971,212
30605,1969,8
30606,1999,109
30607,1926,245
30608,1971,14
30609,1938,12
30610,1965,12
30612,1993,654
30613,1952,66
30614,1975,37
30615,1995,161
30616,1991,161
30617,1995,161
30618,1960,168
30619,1991,161
30620,1992,161
30621,1967,68
30622,1969,584
30623,,33
30624,1941,33
30625,,654
30626,1998,4
30627,1999,69
30628,1974,240
30629,1987,75
30630,1966,30
30631,1993,161
30632,1999,4
30633,1999,513
30634,1994,349
30635,1982,655
30636,1966,54
30637,1955,79
30638,1937,74
30639,1947,584
30640,1971,51
30641,1969,79
30642,1933,50
30643,1985,49
30644,1999,129
30645,1983,94
30646,1988,26
30647,1993,94
30648,1999,94
30649,1983,656
30650,1991,27
30651,1990,27
30652,1990,27
30653,1987,209
30654,1996,269
30655,1978,121
30656,1979,414
30657,1978,616
30658,1999,59
30659,1990,27
30660,1999,52
30661,1999,25
30662,1994,12
30663,1964,366
30664,1998,130
30665,1972,121
30666,1994,274
30667,1981,2
30668,1958,2
30669,1901,232
30670,1979,116
30671,1965,179
30672,1970,116
30673,1990,226
30674,1996,145
30675,1991,179
30676,1970,116
30677,1976,271
30678,1997,23
30679,1978,67
30681,1996,116
30682,1986,116
30683,1996,116
30684,1999,116
30685,1996,116
30686,1948,27
30687,1998,116
30688,1977,179
30689,1904,226
30690,1910,450
30691,1879,104
30692,1992,153
30693,2003,475
30694,1978,340
30695,1966,9
30696,1997,139
30697,1968,103
30698,1924,163
30699,1954,122
30700,1984,116
30701,,33
30702,1971,122
30703,1973,343
30705,1884,164
30706,1905,168
30707,1932,163
30708,1924,163
30709,1996,265
30710,1997,265
30711,1969,281
30712,1976,657
30713,1996,137
30714,1976,657
30715,1968,12
30716,1993,658
30717,1968,347
30718,1997,658
30719,1974,657
30720,1997,658
30721,1997,658
30722,1977,657
30723,1984,255
30724,1976,255
30725,1988,27
30727,1987,27
30728,1982,255
30729,1975,255
30730,1975,255
30731,1975,255
30732,1975,255
30733,1975,255
30734,1977,255
30735,1978,255
30736,1983,255
30737,1986,255
30738,1986,255
30739,1971,255
30740,1997,658
30741,1999,313
30742,1985,83
30743,1985,255
30745,1997,658
30746,1993,658
30747,1976,628
30748,1988,658
30749,1976,657
30750,1997,658
30751,1962,61
30752,1974,628
30753,1976,628
30754,1976,628
30755,1971,255
30756,1990,385
30757,1990,544
30758,1986,255
30759,1980,628
30760,1994,236
30761,1974,657
30762,1979,628
30763,1977,657
30764,1973,628
30765,1975,255
30766,1984,657
30767,1997,265
30768,1976,101
30769,1994,265
30770,1992,265
30771,1983,255
30772,1978,657
30773,1976,628
30774,1997,658
30775,1975,255
30776,1993,265
30777,1985,657
30778,1979,255
30779,1967,60
30780,1980,255
30781,1992,265
30782,1948,58
30783,1980,255
30784,1980,255
30785,1991,385
30786,1983,255
30787,1997,265
30788,1995,265
30789,1998,531
30790,1973,657
30791,1998,281
30792,1985,255
30793,1974,281
30794,1979,657
30795,1981,657
30796,1977,281
30797,1975,281
30798,1977,281
30799,1978,281
30800,1981,281
30801,1966,20
30802,1995,659
30803,2004,29
30804,1974,657
30805,1974,657
30806,1965,32
30807,1971,236
30808,1980,255
30809,1983,255
30810,1983,255
30811,1987,255
30813,1952,28
30814,1981,281
30815,1978,281
30816,1973,657
30817,1973,657
30818,1974,657
30819,1974,657
30820,1975,281
30821,1974,281
30822,1972,255
30823,1998,385
30824,1979,255
30825,1978,657
30826,1991,281
30827,1994,281
30828,1992,281
30829,1995,327
30830,1977,657
30831,1999,342
30832,1987,68
30833,1967,2
30834,1977,657
30835,1977,657
30836,1985,255
30837,1975,21
30838,1983,2
30839,1976,255
30840,1971,255
30841,1971,255
30842,1974,255
30843,1970,236
30844,1976,255
30845,1977,255
30846,1980,255
30847,1997,27
30848,1972,231
30849,1997,342
30850,1998,31
30851,1985,2
30852,1979,68
30853,1986,657
30854,1997,342
30855,1975,21
30856,1973,657
30857,1973,657
30858,1973,657
30859,1973,657
30860,1975,657
30861,1978,657
30862,1998,265
30863,1994,265
30864,1997,265
30865,1973,255
30866,1973,255
30867,1973,255
30868,1974,255
30869,1974,255
30870,1975,255
30871,1976,255
30872,1978,255
30873,1978,255
30874,1978,255
30875,1981,255
30876,1993,281
30877,1994,281
30878,1974,657
30879,1971,255
30880,1966,266
30881,1984,29
30882,1985,255
30883,1968,236
30884,1987,255
30885,1976,255
30886,1978,255
30887,1979,293
30888,1976,293
30889,1973,657
30891,1988,2
30892,1987,281
30893,1987,281
30894,1978,255
30895,1993,281
30896,1996,265
30897,1976,255
30898,1975,657
30899,1971,255
30900,1971,255
30901,1973,12
30902,1948,8
30903,1967,236
30904,1997,265
30905,1993,265
30906,1989,68
30907,1994,265
30908,1974,657
30909,1974,657
30910,1988,657
30911,1990,657
30912,1978,255
30913,1977,255
30914,1987,169
30915,1998,1
30916,1985,293
30917,1935,163
30918,1931,163
30919,1932,163
30921,1935,163
30922,1923,163
30923,1938,163
30924,1938,163
30925,1926,163
30928,1934,163
30930,1936,163
30931,1955,660
30932,1926,163
30933,1946,8
30934,1949,8
30935,1951,8
30936,1953,8
30937,1960,8
30938,1962,8
30939,1961,350
30940,1980,385
30941,1983,620
30942,1969,256
30943,1974,236
30944,1977,385
30945,1984,385
30946,1969,174
30947,1967,232
30948,1961,33
30949,1955,33
30950,1994,17
30951,1988,11
30952,1990,103
30953,1974,149
30954,1998,118
30955,1998,118
30957,1967,241
30958,1997,118
30960,1963,101
30962,1987,385
30963,1998,126
30964,1977,39
30965,1988,385
30966,1981,103
30967,1977,33
30968,1974,343
30969,1991,16
30970,1989,385
30971,1997,55
30972,1978,84
30973,1999,50
30974,1987,12
30975,1994,429
30976,1996,52
30977,1982,95
30978,1977,84
30979,1968,206
30980,1980,140
30981,1991,184
30982,1982,27
30983,1985,2
30984,1981,2
30985,1982,2
30986,1969,31
30987,1967,31
30988,1992,429
30989,1976,2
30990,1982,14
30991,1932,348
30992,1982,2
30993,1963,33
30994,1972,30
30995,1966,367
30996,1968,8
30997,1991,429
30998,1969,19
30999,1981,429
31000,1983,429
31001,1974,68
31002,1971,163
31003,1968,67
31004,1966,29
31005,1968,67
31006,1969,67
31007,1970,67
31008,1971,67
31009,1972,67
31010,1976,67
31011,1969,66
31012,1961,40
31013,1965,27
31015,1885,74
31016,1993,4
31017,1999,9
31018,1998,4
31019,1938,9
31020,1999,209
31021,1971,328
31022,1963,40
31024,1984,173
31025,1968,67
31026,1999,65
31027,1974,661
31028,,33
31029,1980,21
31030,1980,21
31031,1970,79
31032,1983,21
31033,1984,21
31034,1984,21
31035,1986,21
31036,1990,67
31037,1990,67
31038,1938,27
31039,1992,67
31040,1994,374
31041,1993,27
31042,1965,8
31043,1994,67
31044,1994,67
31045,1998,10
31047,1860,662
31049,1996,328
31050,1995,4
31051,1995,274
31053,1985,663
31054,1996,4
31056,1960,2
31057,1958,232
31058,1997,4
31061,1957,348
31062,1973,96
31063,1962,241
31065,1999,56
31066,1948,101
31067,1999,4
31068,2000,187
31069,1985,505
31070,1971,332
31071,1999,4
31072,2004,4
31073,1981,104
31074,1967,230
31075,1961,241
31076,1989,271
31077,1969,12
31078,1987,328
31079,1992,67
31081,1996,120
31082,1989,67
31085,1963,255
31087,1995,328
31088,1994,12
31089,1995,12
31090,1996,12
31091,1971,32
31092,1983,128
31093,1999,54
31094,1996,328
31095,1984,183
31096,1998,103
31097,1966,24
31098,1974,24
31099,1999,63
31100,1998,63
31101,1997,63
31102,1970,59
31103,1973,59
31104,1977,59
31105,1979,59
31106,1979,59
31107,1986,59
31108,1988,59
31109,1990,59
31110,1993,59
31111,1996,59
31112,1996,59
31113,1997,59
31115,1995,498
31116,1987,498
31117,1994,498
31118,1990,498
31119,1989,498
31120,1991,498
31121,1992,498
31122,1996,498
31123,1996,498
31124,1989,498
31125,1994,498
31126,1994,498
31127,1997,498
31128,1975,498
31129,1980,498
31130,1985,498
31131,1986,498
31132,1987,498
31133,1990,498
31134,1990,498
31135,1990,498
31136,1990,498
31137,1991,498
31138,1991,498
31139,1993,498
31140,1993,498
31141,1993,498
31142,1995,498
31143,1969,498
31144,1970,498
31145,1984,498
31146,1991,498
31147,1994,498
31148,1995,498
31149,1989,498
31150,1990,498
31151,1992,498
31152,1994,498
31153,1996,498
31154,1987,498
31155,1993,498
31156,1993,498
31157,1996,498
31158,1996,498
31159,1984,498
31160,1985,498
31161,1987,498
31162,1987,498
31163,1987,498
31164,1987,498
31165,1988,498
31166,1992,498
31167,1993,498
31168,1993,498
31169,1993,498
31170,1996,498
31171,1996,498
31172,1996,498
31173,1954,122
31174,1976,498
31175,1983,498
31176,1992,498
31177,1997,498
31178,1997,498
31179,1996,498
31180,1997,498
31181,1971,498
31182,1993,498
31183,1995,498
31184,1995,498
31185,1995,498
31186,1979,498
31187,1997,498
31188,1994,498
31189,1994,498
31190,1996,498
31191,1998,498
31192,1995,498
31193,1993,498
31194,1996,498
31195,1973,498
31196,1975,498
31197,1979,498
31198,1982,498
31199,1982,498
31200,1984,498
31201,1985,498
31202,1986,498
31203,1987,498
31204,1988,498
31205,1988,498
31206,1989,498
31207,1989,498
31208,1989,498
31209,1989,498
31210,1992,498
31211,1996,498
31212,1993,498
31213,1994,498
31214,1996,498
31215,1997,498
31216,1974,498
31217,1978,498
31218,1979,498
31219,1983,498
31220,1987,498
31221,1987,498
31222,1991,498
31223,1993,498
31224,1993,498
31225,1995,498
31226,1992,498
31227,1994,498
31228,1995,498
31229,1997,498
31230,1997,498
31231,1987,498
31232,1993,498
31233,1994,498
31234,1997,498
31235,1995,498
31236,1999,498
31237,1986,498
31238,1998,328
31239,1982,498
31240,1976,272
31243,1954,201
31244,1964,201
31245,1953,397
31246,1966,664
31247,1987,606
31250,1963,665
31253,1960,480
31255,1996,498
31256,2000,328
31257,1972,498
31262,1964,201
31263,1993,429
31264,1994,429
31266,1983,83
31267,1967,201
31269,1966,103
31272,1988,666
31273,1995,564
31274,1994,564
31275,1992,564
31276,1992,564
31277,1991,564
31278,1989,564
31279,1987,667
31280,1973,478
31281,1978,349
31282,1999,210
31283,1999,21
31284,1982,21
31285,1981,21
31286,1980,21
31287,1979,21
31288,1976,21
31289,1979,27
31290,1996,208
31291,1985,667
31292,1991,68
31293,1976,68
31294,1988,12
31295,1998,7
31296,1985,43
31297,1948,27
31298,1977,668
31299,1985,68
31300,1965,27
31301,1984,27
31302,2003,328
31303,1977,27
31304,1977,27
31305,1976,27
31306,1974,27
31307,1974,27
31308,1972,27
31309,1969,27
31310,1995,210
31311,1966,193
31312,1989,129
31313,1977,669
31314,1975,9
31315,1983,2
31316,1998,47
31317,1998,47
31318,1983,9
31319,1999,50
31320,1993,50
31321,1968,8
31322,1985,2
31323,1967,249
31324,1999,9
31325,1936,32
31326,1998,361
31327,1985,58
31328,1992,2
31329,1992,2
31330,1990,2
31331,1978,14
31332,1933,58
31333,1991,27
31334,1999,9
31335,1991,2
31336,1998,28
31337,1999,47
31338,1995,9
31339,1995,9
31340,1948,91
31341,1992,2
31342,1993,2
31343,1994,2
31344,1971,30
31346,1987,21
31348,1933,201
31352,1991,430
31353,1957,248
31354,,163
31355,1987,349
31356,1975,21
31357,1891,225
31358,1977,2
31359,1964,12
31360,1978,14
31361,2004,47
31362,2000,670
31363,2001,670
31364,2003,670
31365,1964,9
31366,1965,9
31367,1967,9
31368,1975,9
31369,1991,9
31370,1995,9
31371,1965,9
31372,1999,32
31373,1967,9
31374,1968,9
31375,1972,9
31376,1977,9
31377,1976,129
31378,1978,129
31379,1983,9
31380,1990,9
31381,1987,9
31382,1976,9
31383,1981,9
31384,1992,9
31385,1982,9
31386,1993,9
31387,1994,9
31388,1994,9
31389,1973,9
31390,1973,9
31391,1976,9
31392,1976,9
31393,1986,39
31394,1977,9
31395,1977,9
31396,1979,9
31397,1982,9
31398,1984,9
31399,1985,9
31400,1980,129
31401,1986,9
31402,1987,9
31403,1988,9
31404,1988,9
31405,1989,9
31406,1989,9
31407,1993,9
31408,1994,9
31409,1995,9
31410,1996,9
31411,1997,9
31412,1958,9
31413,1961,9
31414,1962,9
31415,1963,9
31416,1963,9
31417,1966,9
31418,1966,9
31419,1967,9
31420,1967,9
31421,1968,9
31422,1971,9
31423,1973,9
31424,1973,9
31425,1976,9
31426,1978,9
31427,1978,9
31428,1992,129
31429,1984,9
31430,1985,9
31431,1988,9
31432,1991,9
31433,1993,9
31434,1993,9
31435,1992,129
31436,1954,9
31437,1964,9
31438,1968,9
31439,1998,9
31440,1975,9
31441,1976,9
31442,1988,9
31443,1992,9
31444,1994,9
31445,1995,9
31446,1996,9
31447,1973,9
31448,1974,9
31449,1974,9
31450,1980,9
31451,1980,9
31452,1983,9
31453,1993,9
31454,1995,9
31455,1971,9
31456,1933,9
31457,1936,9
31458,1941,9
31459,1952,9
31460,1963,9
31461,1964,9
31462,1993,129
31463,1955,9
31464,1986,114
31465,1961,9
31466,1961,9
31467,1963,9
31468,1964,9
31469,2003,7
31470,1966,9
31471,1978,9
31472,1978,9
31473,1975,9
31474,1992,9
31475,1966,9
31476,1974,9
31477,1997,644
31478,1977,9
31479,1978,9
31480,1968,9
31481,1977,9
31482,1966,9
31483,1968,9
31484,1968,9
31485,1973,9
31486,1975,9
31487,1975,9
31488,1976,9
31489,1977,9
31490,1979,9
31491,1981,9
31492,1967,9
31493,1989,9
31494,1991,9
31495,1991,9
31496,1992,9
31497,1992,9
31498,1993,9
31499,1993,9
31500,1995,9
31501,1996,9
31502,1996,9
31503,1996,9
31504,1997,9
31505,1980,9
31506,1988,9
31507,1996,129
31508,1963,9
31509,1963,9
31510,1964,9
31511,2001,129
31512,1964,9
31513,2002,129
31514,1965,9
31515,1967,9
31516,1968,9
31517,1968,9
31519,1969,9
31520,1970,9
31521,1970,9
31522,1948,79
31523,1998,56
31524,1990,2
31526,1993,67
31527,1973,9
31528,1974,9
31529,1975,307
31530,1975,9
31531,1975,9
31532,1959,103
31533,1978,9
31534,1979,9
31535,,671
31536,1987,179
31538,1982,9
31539,1976,9
31540,2006,393
31541,1982,9
31542,1982,9
31543,1974,9
31544,1975,9
31545,1982,9
31546,1985,9
31547,1992,9
31548,1995,9
31549,1985,9
31550,1979,22
31551,1998,9
31552,1998,9
31553,1998,9
31554,1973,9
31555,1975,9
31556,1976,9
31557,1977,9
31558,1977,9
31559,1978,9
31560,1979,9
31561,1979,9
31562,1980,9
31563,1981,9
31564,1982,9
31565,1983,9
31566,2000,226
31567,1983,9
31568,1984,9
31569,1985,9
31570,1986,9
31571,1987,9
31572,1988,9
31573,1990,9
31574,1991,9
31575,1991,9
31576,1991,9
31577,1992,9
31578,1994,9
31579,1994,9
31580,1995,9
31581,1996,9
31582,1996,9
31583,1998,9
31584,1988,9
31585,1990,9
31586,1991,9
31587,1995,9
31588,1996,9
31589,1981,9
31590,1969,9
31591,1971,9
31592,1963,9
31593,1963,9
31594,1964,9
31595,1964,9
31596,1980,101
31597,1966,9
31598,1968,9
31599,1969,9
31600,1982,101
31601,1978,9
31602,1978,9
31603,1979,9
31604,1980,9
31605,1980,9
31606,1987,9
31607,1988,9
31608,1988,9
31609,1988,9
31610,1990,9
31611,1983,9
31612,1967,9
31613,1989,9
31615,1996,9
31616,1965,9
31617,1969,9
31618,1972,9
31619,1973,9
31620,1979,9
31621,1952,9
31622,1952,9
31623,2004,154
31624,2004,173
31625,1959,9
31626,1961,9
31627,1969,457
31628,1964,9
31629,1966,9
31630,1966,9
31631,1967,9
31632,1967,9
31633,1968,9
31634,1968,9
31635,1968,9
31636,1968,9
31637,1968,9
31638,1969,9
31639,1969,9
31640,1969,9
31641,1969,9
31642,1980,654
31643,1973,9
31644,1975,9
31645,1976,9
31646,1967,9
31647,1973,9
31648,1977,9
31649,1977,9
31650,1978,9
31651,1980,9
31652,1969,9
31653,1936,9
31654,1937,9
31655,1938,9
31656,1940,9
31657,1941,9
31658,1938,218
31659,1944,9
31660,1946,9
31661,1970,12
31662,1947,9
31663,1948,9
31664,1950,9
31665,1951,9
31666,1951,9
31667,1952,9
31668,1953,9
31669,1956,9
31670,1990,9
31671,1991,9
31672,1991,9
31673,1994,9
31674,1994,9
31675,1994,9
31676,1994,9
31677,1995,9
31678,1995,9
31679,1997,9
31680,1994,9
31681,1973,9
31682,1998,361
31683,1992,112
31684,1961,9
31685,1968,9
31686,1969,9
31687,1992,9
31688,1962,9
31689,1964,9
31690,1992,112
